venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
21,芦屋,10,6,6.78,37.21,7.66,7.72
21,芦屋,11,1,6.75,36.61,7.71,7.7
21,芦屋,11,2,6.77,37.01,7.75,7.73
21,芦屋,11,3,6.79,37.14,7.82,7.71
21,芦屋,11,4,6.88,37.48,8.12,7.79
21,芦屋,11,5,6.77,37.50,7.92,7.75
21,芦屋,11,6,6.75,36.99,7.79,7.72
21,芦屋,12,1,6.78,36.44,7.72,7.74
21,芦屋,12,2,6.79,36.89,7.86,7.75
21,芦屋,12,3,6.81,36.62,7.58,7.72
21,芦屋,12,4,6.81,36.74,7.76,7.68
21,芦屋,12,5,6.80,37.15,7.92,7.68
21,芦屋,12,6,6.76,37.12,7.95,7.74
23,唐津,9,1,6.90,36.56,5.41,7.96
23,唐津,9,2,6.96,37.29,5.59,8.1
23,唐津,9,3,6.90,37.40,5.7,7.97
23,唐津,9,4,6.89,37.63,5.77,8.07
23,唐津,9,5,6.88,37.61,5.99,7.94
23,唐津,9,6,6.91,37.84,6.04,8.1
23,唐津,10,1,6.79,36.90,5.32,7.86
23,唐津,10,2,6.74,37.41,5.66,7.86
23,唐津,10,3,6.83,37.64,5.82,7.92
23,唐津,10,4,6.79,37.27,5.66,7.93
23,唐津,10,5,6.87,37.64,5.92,8.03
23,唐津,10,6,6.83,37.10,5.71,7.77
23,唐津,11,1,6.89,36.93,5.57,8.07
23,唐津,11,2,6.82,37.00,5.84,8.0
23,唐津,11,3,6.94,36.97,5.53,8.0
23,唐津,11,4,6.92,37.20,5.63,7.95
23,唐津,11,5,6.82,37.97,6.23,7.97
23,唐津,11,6,7.07,38.02,6.41,8.63
23,唐津,12,1,6.81,36.12,5.34,7.76
23,唐津,12,2,6.82,37.17,5.41,7.94
23,唐津,12,3,6.78,36.93,5.57,8.08
23,唐津,12,4,6.81,37.06,5.67,7.83
23,唐津,12,5,6.83,37.00,5.7,7.93
23,唐津,12,6,6.79,38.00,6.44,7.78
5,多摩川,8,1,6.78,36.73,5.87,7.06
5,多摩川,8,2,6.80,37.93,5.92,7.1
5,多摩川,8,3,6.84,37.47,5.53,7.18
5,多摩川,8,4,6.83,38.18,5.8,7.09
5,多摩川,8,5,6.83,38.75,5.93,7.28
5,多摩川,8,6,6.76,38.47,5.8,7.01
16,児島,9,1,6.95,37.97,5.7,6.93
16,児島,9,2,6.96,38.67,6.03,7.17
16,児島,9,3,6.87,37.77,6.13,7.03
16,児島,9,4,7.04,37.60,5.93,7.23
16,児島,9,5,6.96,37.33,5.87,7.2
16,児島,9,6,6.89,37.40,5.47,7.13
2,戸田,10,1,6.73,37.42,5.35,7.06
2,戸田,10,2,6.75,37.40,5.14,7.17
2,戸田,10,3,6.74,38.13,5.63,7.22
2,戸田,10,4,6.76,38.33,5.41,7.2
2,戸田,10,5,6.79,38.25,5.4,7.13
2,戸田,10,6,6.74,38.34,5.57,7.14
24,大村,1,1,6.75,37.49,5.97,7.3
24,大村,1,2,6.80,37.30,6.13,7.27
24,大村,1,3,6.81,37.22,6.5,7.27
24,大村,1,4,6.78,37.51,6.14,7.3
24,大村,1,5,6.87,37.38,6.03,7.33
24,大村,1,6,6.81,37.25,6.07,7.27
15,丸亀,1,1,6.77,37.23,5.3,6.0
15,丸亀,1,2,6.87,37.47,5.33,6.17
15,丸亀,1,3,6.87,37.47,5.4,6.17
15,丸亀,1,4,6.88,38.07,5.27,6.1
15,丸亀,1,5,6.91,38.60,5.5,6.23
15,丸亀,1,6,6.87,38.57,5.33,6.2
19,下関,1,1,6.92,36.47,5.43,7.53
19,下関,1,2,6.94,37.46,5.57,7.53
19,下関,1,3,7.03,37.87,5.67,7.66
19,下関,1,4,6.96,36.93,5.64,7.46
19,下関,1,5,6.81,37.70,5.8,7.44
19,下関,1,6,6.96,37.27,5.94,7.47
17,宮島,10,1,6.88,--.--,5.69,7.24
17,宮島,10,2,6.78,--.--,6.25,7.13
17,宮島,10,3,6.76,--.--,6.32,7.14
17,宮島,10,4,6.76,--.--,5.98,7.3
17,宮島,10,5,6.80,--.--,6.03,7.27
17,宮島,10,6,6.82,--.--,6.06,7.15
8,常滑,11,1,6.85,37.46,5.63,7.28
8,常滑,11,2,6.95,37.99,5.51,7.43
8,常滑,11,3,6.86,38.06,5.63,7.42
8,常滑,11,4,6.89,38.11,5.46,7.52
8,常滑,11,5,6.81,37.80,5.39,7.33
8,常滑,11,6,6.86,38.20,5.83,7.36
13,尼崎,11,1,6.83,37.67,11.39,
13,尼崎,11,2,6.92,38.16,11.55,
13,尼崎,11,3,6.88,38.30,11.71,
13,尼崎,11,4,6.92,38.33,11.59,
13,尼崎,11,5,6.89,38.28,11.63,
13,尼崎,11,6,6.95,38.75,11.8,
6,浜名湖,9,1,6.69,--.--,5.16,8.09
6,浜名湖,9,2,6.68,--.--,5.43,8.27
6,浜名湖,9,3,6.69,--.--,5.54,8.09
6,浜名湖,9,4,6.64,--.--,5.07,8.11
6,浜名湖,9,5,6.76,--.--,5.24,8.24
6,浜名湖,9,6,6.80,--.--,5.23,8.23
5,多摩川,9,1,6.80,37.33,5.33,7.2
5,多摩川,9,2,6.76,37.33,5.77,6.88
5,多摩川,9,3,6.84,37.50,5.51,7.13
5,多摩川,9,4,6.81,37.41,6.11,7.09
5,多摩川,9,5,6.79,37.59,5.9,7.13
5,多摩川,9,6,6.82,37.63,5.83,7.07
16,児島,10,1,6.85,37.90,6.2,6.73
16,児島,10,2,6.86,37.87,5.8,6.83
16,児島,10,3,6.83,38.27,5.93,7.0
16,児島,10,4,6.87,38.33,5.6,7.13
16,児島,10,5,6.87,37.86,5.67,6.9
16,児島,10,6,6.87,38.90,5.87,7.0
15,丸亀,2,1,6.80,37.27,5.53,6.2
15,丸亀,2,2,6.80,37.23,5.23,6.1
15,丸亀,2,3,6.83,37.83,5.3,6.03
15,丸亀,2,4,6.84,38.23,5.33,5.93
15,丸亀,2,5,6.84,37.57,5.37,6.17
15,丸亀,2,6,6.83,37.03,6.2,6.13
24,大村,2,1,6.89,37.22,6.24,7.33
24,大村,2,2,6.80,37.30,6.3,7.23
24,大村,2,3,6.87,37.29,6.07,7.32
24,大村,2,4,6.85,37.34,6.37,7.3
24,大村,2,5,6.86,37.75,7.48,7.83
24,大村,2,6,6.83,37.36,6.29,7.43
19,下関,2,1,6.87,36.93,5.54,7.56
19,下関,2,2,6.86,37.59,5.64,7.5
19,下関,2,3,6.86,37.52,5.53,7.62
19,下関,2,4,6.90,38.17,5.9,7.5
19,下関,2,5,6.95,38.10,6.0,7.61
19,下関,2,6,6.91,37.71,5.73,7.53
2,戸田,11,1,6.74,38.19,5.62,7.0
2,戸田,11,2,6.74,37.85,5.51,7.13
2,戸田,11,3,6.75,37.61,5.6,7.17
2,戸田,11,4,6.69,37.54,5.3,7.2
2,戸田,11,5,6.84,37.72,5.24,7.24
2,戸田,11,6,6.76,38.16,5.44,7.3
17,宮島,11,1,6.84,--.--,5.75,7.21
17,宮島,11,2,6.78,--.--,5.7,7.2
17,宮島,11,3,6.77,--.--,5.61,7.03
17,宮島,11,4,6.83,--.--,5.71,7.07
17,宮島,11,5,6.84,--.--,5.81,7.3
17,宮島,11,6,6.79,--.--,5.78,7.28
8,常滑,12,1,6.81,38.10,5.52,7.29
8,常滑,12,2,6.83,37.97,5.62,7.3
8,常滑,12,3,6.86,38.27,5.63,7.33
8,常滑,12,4,6.87,38.07,5.56,7.38
8,常滑,12,5,6.84,38.18,5.69,7.27
8,常滑,12,6,6.81,37.50,5.36,7.26
13,尼崎,12,1,6.88,37.43,11.58,
13,尼崎,12,2,6.90,38.09,11.71,
13,尼崎,12,3,6.87,38.54,11.53,
13,尼崎,12,4,6.88,38.12,11.61,
13,尼崎,12,5,6.86,37.53,11.47,
13,尼崎,12,6,6.90,38.51,11.97,
15,丸亀,3,1,6.71,37.43,5.23,5.97
15,丸亀,3,2,6.88,37.53,5.2,5.97
15,丸亀,3,3,6.83,37.00,5.2,6.03
15,丸亀,3,4,6.82,37.87,5.43,5.93
15,丸亀,3,5,6.84,37.77,5.53,6.03
15,丸亀,3,6,6.89,38.23,5.53,6.2
24,大村,3,1,6.81,37.38,6.86,7.13
24,大村,3,2,6.81,36.93,6.2,7.27
24,大村,3,3,6.78,37.85,6.28,7.27
24,大村,3,4,6.74,37.52,6.34,7.2
24,大村,3,5,6.77,38.69,6.7,7.3
24,大村,3,6,6.83,38.47,6.37,7.3
16,児島,11,1,6.84,37.25,5.93,6.67
16,児島,11,2,6.93,38.13,5.77,6.9
16,児島,11,3,6.86,37.60,5.8,6.97
16,児島,11,4,6.90,37.87,6.13,6.93
16,児島,11,5,6.87,38.07,5.87,7.03
16,児島,11,6,6.88,38.03,5.63,7.2
5,多摩川,10,1,6.77,37.68,5.63,7.03
5,多摩川,10,2,6.80,37.10,5.47,6.97
5,多摩川,10,3,6.85,37.80,5.77,7.0
5,多摩川,10,4,6.81,38.13,6.0,7.07
5,多摩川,10,5,6.86,37.41,5.91,6.89
5,多摩川,10,6,6.82,37.87,5.7,7.1
6,浜名湖,10,1,6.72,--.--,5.25,8.03
6,浜名湖,10,2,6.76,--.--,5.54,8.09
6,浜名湖,10,3,6.78,--.--,5.15,8.09
6,浜名湖,10,4,6.79,--.--,5.42,7.98
6,浜名湖,10,5,6.90,--.--,5.28,8.17
6,浜名湖,10,6,6.89,--.--,5.43,8.05
19,下関,3,1,7.02,37.48,5.7,7.55
19,下関,3,2,6.91,37.40,5.51,7.51
19,下関,3,3,6.92,36.83,5.64,7.5
19,下関,3,4,6.89,37.21,5.59,7.6
19,下関,3,5,6.81,38.00,5.95,7.61
19,下関,3,6,6.96,37.25,5.7,7.61
2,戸田,12,1,6.71,37.49,5.43,7.13
2,戸田,12,2,6.73,37.85,5.79,7.14
2,戸田,12,3,6.73,37.02,5.65,6.93
2,戸田,12,4,6.87,38.27,5.57,7.12
2,戸田,12,5,6.80,38.73,5.4,7.16
2,戸田,12,6,6.80,38.36,5.63,7.23
17,宮島,12,1,6.84,--.--,6.2,7.34
17,宮島,12,2,6.90,--.--,5.84,7.33
17,宮島,12,3,6.91,--.--,6.32,7.34
17,宮島,12,4,6.93,--.--,6.18,7.29
17,宮島,12,5,6.95,--.--,6.06,7.39
17,宮島,12,6,6.94,--.--,5.88,7.37
15,丸亀,4,1,6.88,37.63,5.63,6.03
15,丸亀,4,2,6.89,37.80,5.73,6.1
15,丸亀,4,3,6.83,37.17,5.4,6.17
15,丸亀,4,4,6.97,37.60,5.87,6.23
15,丸亀,4,5,6.95,37.33,5.77,6.2
15,丸亀,4,6,6.94,37.27,5.67,6.17
5,多摩川,11,1,6.82,37.84,6.12,6.84
5,多摩川,11,2,6.85,38.04,6.42,7.07
5,多摩川,11,3,6.90,37.82,5.95,7.14
5,多摩川,11,4,6.81,37.59,5.91,7.03
5,多摩川,11,5,6.74,37.10,5.77,7.14
5,多摩川,11,6,6.83,38.33,5.97,7.1
24,大村,4,1,6.81,37.32,6.37,7.3
24,大村,4,2,6.84,38.41,6.59,7.33
24,大村,4,3,6.72,37.40,6.37,7.24
24,大村,4,4,6.83,37.23,6.57,7.3
24,大村,4,5,6.78,36.80,6.13,7.27
24,大村,4,6,6.79,38.06,6.41,7.4
16,児島,12,1,6.82,37.00,5.87,6.7
16,児島,12,2,6.83,37.20,5.53,6.97
16,児島,12,3,6.81,37.63,5.9,6.87
16,児島,12,4,6.82,37.10,5.4,7.0
16,児島,12,5,6.87,37.53,5.8,7.03
16,児島,12,6,6.85,37.73,6.17,6.97
19,下関,4,1,6.85,36.90,5.5,7.56
19,下関,4,2,6.83,37.41,6.62,7.3
19,下関,4,3,6.83,37.52,5.98,7.53
19,下関,4,4,6.78,37.94,5.81,7.52
19,下関,4,5,6.81,37.73,6.13,7.44
19,下関,4,6,6.92,37.14,5.72,7.49
15,丸亀,5,1,6.81,37.03,5.33,6.1
15,丸亀,5,2,6.78,37.50,5.57,6.07
15,丸亀,5,3,6.82,36.77,5.37,6.0
15,丸亀,5,4,6.87,36.87,5.93,6.07
15,丸亀,5,5,6.94,37.33,5.57,6.23
15,丸亀,5,6,6.93,37.67,5.5,6.23
24,大村,5,1,6.81,37.21,6.53,7.17
24,大村,5,2,6.89,37.99,6.44,7.3
24,大村,5,3,6.84,37.53,6.37,7.34
24,大村,5,4,6.82,37.51,6.27,7.23
24,大村,5,5,6.84,37.38,6.55,7.27
24,大村,5,6,6.83,37.88,6.39,7.3
19,下関,5,1,6.92,36.82,5.64,7.53
19,下関,5,2,6.89,37.76,5.91,7.52
19,下関,5,3,7.02,38.07,5.8,7.62
19,下関,5,4,6.93,38.15,5.71,7.65
19,下関,5,5,6.79,37.67,5.89,7.5
19,下関,5,6,6.96,37.00,5.67,7.56
5,多摩川,12,1,6.68,37.23,5.77,6.89
5,多摩川,12,2,6.73,37.73,5.83,6.92
5,多摩川,12,3,6.74,40.80,6.12,6.99
5,多摩川,12,4,6.74,39.77,5.79,7.17
5,多摩川,12,5,6.83,38.43,5.72,7.21
5,多摩川,12,6,6.80,37.89,5.92,7.13
15,丸亀,6,1,6.72,36.87,5.5,6.03
15,丸亀,6,2,6.91,36.87,5.23,6.13
15,丸亀,6,3,6.76,37.60,5.47,6.1
15,丸亀,6,4,6.81,37.93,5.4,6.3
15,丸亀,6,5,6.90,37.50,5.33,6.2
15,丸亀,6,6,6.81,37.80,5.63,6.13
24,大村,6,1,6.75,37.43,5.94,7.27
24,大村,6,2,6.79,37.62,5.90,7.27
24,大村,6,3,6.86,38.01,6.13,7.37
24,大村,6,4,6.82,37.28,6.22,7.33
24,大村,6,5,6.79,37.67,6.19,7.30
24,大村,6,6,6.77,38.26,6.20,7.23
